交易日期,產品名稱,加權平均價(元/公斤),總交易量(公斤)
2025/05/21,茄子,15.808564814814812,1728.0
2025/05/21,茭白筍,67.68879837067209,491.0
2025/05/21,菜豆,21.32,145.0
2025/05/21,菠菜,42.98947368421052,380.0
2025/05/21,萊豆,80.4,125.0
2025/05/21,萵苣菜,12.616696380334954,3702.0
2025/05/21,蕹菜,17.57,1451.0
2025/05/21,薑,48.0,90.0
2025/05/21,薯蕷,40.78417989417989,378.0
2025/05/21,蘆筍,112.22590673575132,193.0
2025/05/21,蘿蔔,12.137731092436974,2618.0
2025/05/21,虎豆,64.21,19.0
2025/05/21,豆薯,15.0,200.0
